iv,type,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,RR,lci,uci,model
factor(state)19,Conditional,6.880942841862322e-7,0.009164281764887584,-0.07820945734847286,8868,0.009165038668600188,8.258598135521673e-5,13215244.466412395,1319562125.6453383,8865.026754656352,-0.2658450581818014,0.10942614348485562,0.09573420845549509,"0.92 (0.77, 1.12)",0.7665578901733873,1.1156376707817635,W1
factor(state)2,Conditional,4.857633618995405e-7,0.013387491634927438,-0.13952575114064908,8868,0.013388025974625527,3.991176138306233e-5,56539591.546608955,5649899471.74891,8865.026754656352,-0.36630659357215284,0.08725509129085468,0.11570663755647524,"0.87 (0.69, 1.09)",0.6932902102998034,1.0911749934566923,W1
factor(state)20,Conditional,8.015952329619462e-7,0.01078577300149388,0.03089005658350339,8868,0.010786654756250139,8.174496877701806e-5,13488362.68036161,1346853765.6937318,8865.026754656352,-0.1726694927716031,0.23444960593860983,0.10385882127315975,"1.03 (0.84, 1.26)",0.8414156628523131,1.2642127620149333,W1
factor(state)21,Conditional,5.555535223182979e-7,0.007921023026702473,0.05619836880288148,8868,0.007921634135577022,7.714429423161106e-5,15143900.237083938,1512289333.8284135,8865.026754656352,-0.11824540830921415,0.23064214591497711,0.08900356248812191,"1.06 (0.89, 1.26)",0.8884779859777167,1.2594084743327203,W1
factor(state)22,Conditional,1.1738262527533977e-6,0.007473210222517058,0.07803326524059255,8868,0.007474501431395087,1.727484956528717e-4,3025264.4186179326,301587933.3495159,8864.208545487323,-0.09141581172470563,0.24748234220589072,0.08645519898418537,"1.08 (0.91, 1.28)",0.9126381463493739,1.2807967461388068,W1
factor(state)23,Conditional,1.0122680572383497e-6,0.006903195080063546,-0.04729052795532512,8868,0.006904308574926508,1.6127536173657145e-4,3470294.116897678,346024189.51576,8864.343718983448,-0.2101481874666096,0.11556713155595932,0.083092169155261,"0.95 (0.81, 1.12)",0.8104641364438862,1.1225098678529675,W1
factor(state)24,Conditional,6.151513678095175e-7,0.008258726275836127,-0.3164733898988099,8868,0.008259402942340718,8.192680624910905e-5,13428597.900799878,1340881686.3058825,8865.026754656352,-0.4945973813873274,-0.13834939841029245,0.09088125737653897,"0.73 (0.61, 0.87)",0.6098163813022164,0.8707943844130395,W1
factor(state)25,Conditional,5.074483542252861e-7,0.035042635061413606,-0.29257742859823627,8868,0.035043193254603255,1.59287193262415e-5,354817719.7081766,35471600932.66212,8865.026754656352,-0.6594793008234558,0.0743244436269832,0.18719827257376936,"0.75 (0.52, 1.08)",0.5171205286344669,1.0771562252822016,W1
factor(state)27,Conditional,4.381080060466416e-7,0.008502292387978248,-0.11431759556471413,8868,0.008502774306784899,5.667783117173326e-5,28045230.75216921,2801664085.823908,8865.026754656352,-0.2950468333470723,0.06641164221764406,0.09221048913645832,"0.89 (0.74, 1.07)",0.7444967193761683,1.068666534898357,W1
factor(state)28,Conditional,2.3584297944025936e-7,0.010609465314233624,-0.18820877997665442,8868,0.010609724741511008,2.445183863906147e-5,150595014.09449533,15052875411.798311,8865.026754656352,-0.3900919657548872,0.01367440580157836,0.10300351810259205,"0.83 (0.68, 1.01)",0.6769946113146841,1.0137683281108911,W1
factor(state)29,Conditional,2.7526538638037094e-7,0.00798915849222116,-0.24590697453195368,8868,0.007989461284146179,3.789891636614482e-5,62702541.05284205,6265978847.734765,8865.026754656352,-0.4210959768535447,-0.07071797221036263,0.08938378647241443,"0.78 (0.66, 0.93)",0.6563271061756305,0.9317246273137307,W1
factor(state)3,Conditional,2.542865432812025e-6,0.007795246113821699,0.3115073242772983,8868,0.007798043265797792,3.5869921219359383e-4,704013.8562286356,69949024.74162993,8861.69763646499,0.13842970260356086,0.48458494595103574,0.08830653014244072,"1.37 (1.15, 1.62)",1.1484689443557246,1.6235010283094324,W1
factor(state)30,Conditional,6.596270204570534e-7,0.04350285122018695,-0.43449358269326227,8868,0.04350357680990945,1.6678852078606114e-5,323623886.53049135,32352675025.38939,8865.026754656352,-0.8432932877820444,-0.02569387760448022,0.20857511071532348,"0.65 (0.43, 0.97)",0.43029111498002043,0.9746334010579975,W1
factor(state)31,Conditional,3.409360907208368e-7,0.05750600959136335,-0.14061706241870053,8868,0.057506384621063146,6.5215315180074195e-6,2116383142.719313,211613472752.15195,8865.026754656352,-0.6106260074945778,0.32939188265717667,0.23980488865130156,"0.87 (0.54, 1.39)",0.5430108338016929,1.3901225137640885,W1
factor(state)32,Conditional,7.284562026724938e-6,0.013428742838219059,-0.3708929982601469,8868,0.013436755856448455,5.963506604573672e-4,255792.90069869737,25306908.81769353,8857.612113366586,-0.5980861963177941,-0.1436998002024996,0.11591702142674498,"0.69 (0.55, 0.87)",0.5498629595164538,0.8661477264066016,W1
factor(state)33,Conditional,3.9356196819891375e-7,0.009747278476633165,-0.1948579115926635,8868,0.009747711394798185,4.4412287919175536e-5,45664986.22996543,4562850254.850035,8865.026754656352,-0.38836613348257193,-0.0013496897027550914,0.09873049880760344,"0.82 (0.68, 1.00)",0.6781639992565475,0.9986512207187502,W1
factor(state)34,Conditional,3.2577095775895133e-7,0.10155089833227109,-0.7621620262056068,8868,0.10155125668032462,3.528740709363135e-6,7228207290.749754,722774819617.241,8865.026754656352,-1.386745864235789,-0.1375781881754249,0.3186710791401137,"0.47 (0.25, 0.87)",0.24988714969907375,0.8714662089804571,W1
factor(state)35,Conditional,3.0952511066943003e-7,0.026927050282997692,-0.32106281044675755,8868,0.026927390760619428,1.2644285692704851e-5,563057500.3969436,56292937199.046684,8865.026754656352,-0.642684424708155,5.588038146399077e-4,0.16409567563046695,"0.73 (0.53, 1.00)",0.5258788454031084,1.0005589599745777,W1
factor(state)36,Conditional,5.1747669276597124e-6,0.008220872688139506,-0.19386540998469176,8868,0.008226564931759932,6.919344425824554e-4,190328.97036033613,18798041.809572935,8855.692133066645,-0.3716349644384589,-0.01609585553092463,0.09070041307381092,"0.82 (0.69, 0.98)",0.6896059272713897,0.9840329905295994,W1
factor(state)37,Conditional,3.1841328411426126e-7,0.05588713997965586,0.08980642867500638,8868,0.05588749023426839,6.267137977702973e-6,2291674792.135247,229141629364.78668,8865.026754656352,-0.37353954608808043,0.5531524034380931,0.2364053515347493,"1.09 (0.69, 1.74)",0.688293766432214,1.738725551925587,W1
factor(state)4,Conditional,4.315451589544915e-7,0.08567861081507014,0.08958371691545876,8868,0.08567908551474498,5.540438159418112e-6,2932227051.575618,293193464863.8668,8865.026754656352,-0.4841171448603807,0.6632845786912981,0.29270989992609575,"1.09 (0.62, 1.94)",0.6162410082169436,1.9411577602239438,W1
factor(state)5,Conditional,4.1732405547473383e-7,0.012030846477815273,0.1326877457193415,8868,0.012031305534276296,3.815516609684539e-5,61863435.13543748,6182096963.687176,8865.026754656352,-0.0822954275459381,0.3476709189846211,0.109687307990835,"1.14 (0.92, 1.42)",0.9209998297816173,1.415766271269806,W1
factor(state)6,Conditional,4.664325057009654e-7,0.008479672970253307,0.19004381893485994,8868,0.008480186046009579,6.0502889145043465e-5,24612919.012441423,2458613614.1590786,8865.026754656352,0.009554801209002012,0.37053283666071785,0.09208792562551064,"1.21 (1.01, 1.45)",1.0096005940530453,1.4485062262942336,W1
factor(state)7,Conditional,4.2101673636968135e-7,0.012174797815934077,-0.05947497501170264,8868,0.012175260934344083,3.8037657878878065e-5,62246118.397065334,6220352173.405085,8865.026754656352,-0.27574046816465597,0.15679051814125072,0.110341564853613,"0.94 (0.76, 1.17)",0.759009892431651,1.1697505467144462,W1
factor(state)8,Conditional,5.82948129781573e-7,0.007648517892577198,-0.17009005754895318,8868,0.007649159135519958,8.383182143276738e-5,12825662.170023628,1280633047.5849738,8865.026754656352,-0.34150747173893403,0.0013273566410276771,0.08745947138829481,"0.84 (0.71, 1.00)",0.7106981574489267,1.0013282379687563,W1
factor(state)9,Conditional,7.042599355984959e-7,0.006055657891554485,0.11167867063148072,8868,0.006056432577483643,1.2791126116691882e-4,5513460.825754843,550078850.5442257,8864.723754434926,-0.040851773703734925,0.26420911496669636,0.07782308511928605,"1.12 (0.96, 1.30)",0.9599714124095191,1.3024005192677097,W1
h_htn,Conditional,6.295610086935285e-8,7.357938090544209e-4,0.3121856740545268,8868,7.358630607653772e-4,9.410950847873633e-5,10179134.902941912,1016191362.4406779,8865.026754656352,0.2590181308318614,0.36535321727719217,0.0271267959915169,"1.37 (1.30, 1.44)",1.295657295959674,1.4410229124565386,W1
